sensor_id,timestamp,temperature,temperature_f,humidity
1,2025-04-07 09:24:13,26.4,79.52,72.37
1,2025-04-07 09:24:14,26.4,79.52,72.74
1,2025-04-07 09:24:15,26.4,79.52,70.77
1,2025-04-07 09:24:16,26.4,79.52,72.17
1,2025-04-07 09:24:17,26.4,79.52,70.23
1,2025-04-07 09:24:18,26.4,79.52,67.26
1,2025-04-07 09:24:19,26.4,79.52,72.27
1,2025-04-07 09:24:20,26.4,79.52,71.8
1,2025-04-07 09:24:21,26.4,79.51,73.23
1,2025-04-07 09:24:22,26.4,79.51,71.16
1,2025-04-07 09:24:23,26.4,79.51,68.0
1,2025-04-07 09:24:24,26.4,79.51,71.03
1,2025-04-07 09:24:25,26.4,79.51,72.98
1,2025-04-07 09:24:26,26.39,79.51,72.16
1,2025-04-07 09:24:27,26.39,79.51,70.92
1,2025-04-07 09:24:28,26.39,79.51,67.88
1,2025-04-07 09:24:29,26.39,79.51,69.16
1,2025-04-07 09:24:30,26.39,79.51,72.17
1,2025-04-07 09:24:31,26.39,79.51,67.88
1,2025-04-07 09:24:32,26.39,79.51,70.58
1,2025-04-07 09:24:33,26.39,79.51,71.29
1,2025-04-07 09:24:34,26.39,79.51,73.52
1,2025-04-07 09:24:35,26.39,79.5,72.45
1,2025-04-07 09:24:36,26.39,79.5,73.14
1,2025-04-07 09:24:37,26.39,79.5,71.82
1,2025-04-07 09:24:38,26.39,79.5,69.53
1,2025-04-07 09:24:39,26.39,79.5,69.99
1,2025-04-07 09:24:40,26.39,79.5,69.36
1,2025-04-07 09:24:41,26.39,79.5,72.4
1,2025-04-07 09:24:42,26.39,79.5,69.83
1,2025-04-07 09:24:43,26.39,79.5,70.44
1,2025-04-07 09:24:44,26.39,79.5,71.27
1,2025-04-07 09:24:45,26.39,79.5,74.51
1,2025-04-07 09:24:46,26.39,79.5,72.54
1,2025-04-07 09:24:47,26.39,79.5,69.68
1,2025-04-07 09:24:48,26.39,79.5,71.53
1,2025-04-07 09:24:49,26.39,79.49,74.53
1,2025-04-07 09:24:50,26.39,79.49,72.46
1,2025-04-07 09:24:51,26.39,79.49,68.03
1,2025-04-07 09:24:52,26.38,79.49,69.4
1,2025-04-07 09:24:53,26.38,79.49,69.25
1,2025-04-07 09:24:54,26.38,79.49,74.11
1,2025-04-07 09:24:55,26.38,79.49,73.75
1,2025-04-07 09:24:56,26.38,79.49,69.98
1,2025-04-07 09:24:57,26.38,79.49,69.94
1,2025-04-07 09:24:58,26.38,79.49,71.32
1,2025-04-07 09:24:59,26.38,79.49,71.39
1,2025-04-07 09:25:00,26.38,79.49,69.31
1,2025-04-07 09:25:01,26.38,79.49,70.74
1,2025-04-07 09:25:02,26.38,79.49,68.33
1,2025-04-07 09:25:03,26.38,79.48,73.78
1,2025-04-07 09:25:04,26.38,79.48,67.72
1,2025-04-07 09:25:05,26.38,79.48,67.7
1,2025-04-07 09:25:06,26.38,79.48,72.11
1,2025-04-07 09:25:07,26.38,79.48,68.77
1,2025-04-07 09:25:08,26.38,79.48,70.24
1,2025-04-07 09:25:09,26.38,79.48,71.37
1,2025-04-07 09:25:10,26.38,79.48,72.6
1,2025-04-07 09:25:11,26.38,79.48,70.8
1,2025-04-07 09:25:12,26.38,79.48,74.8
1,2025-04-07 09:25:13,26.38,79.48,71.25
1,2025-04-07 09:25:14,26.38,79.48,73.63
1,2025-04-07 09:25:15,26.38,79.48,71.81
1,2025-04-07 09:25:16,26.38,79.48,75.51
1,2025-04-07 09:25:17,26.37,79.47,73.37
1,2025-04-07 09:25:18,26.37,79.47,71.34
1,2025-04-07 09:25:19,26.37,79.47,72.51
1,2025-04-07 09:25:20,26.37,79.47,70.73
1,2025-04-07 09:25:21,26.37,79.47,70.71
1,2025-04-07 09:25:22,26.37,79.47,68.65
1,2025-04-07 09:25:23,26.37,79.47,69.64
1,2025-04-07 09:25:24,26.37,79.47,75.38
1,2025-04-07 09:25:25,26.37,79.47,68.85
1,2025-04-07 09:25:26,26.37,79.47,69.95
1,2025-04-07 09:25:27,26.37,79.47,71.07
1,2025-04-07 09:25:28,26.37,79.47,71.14
1,2025-04-07 09:25:29,26.37,79.47,72.03
1,2025-04-07 09:25:30,26.37,79.47,70.32
1,2025-04-07 09:25:31,26.37,79.46,72.15
1,2025-04-07 09:25:32,26.37,79.46,73.55
1,2025-04-07 09:25:33,26.37,79.46,73.8
1,2025-04-07 09:25:34,26.37,79.46,70.73
1,2025-04-07 09:25:35,26.37,79.46,72.49
1,2025-04-07 09:25:36,26.37,79.46,68.97
1,2025-04-07 09:25:37,26.37,79.46,69.82
1,2025-04-07 09:25:38,26.37,79.46,68.92
1,2025-04-07 09:25:39,26.37,79.46,71.18
1,2025-04-07 09:25:40,26.37,79.46,69.55
1,2025-04-07 09:25:41,26.37,79.46,68.23
1,2025-04-07 09:25:42,26.36,79.46,70.5
1,2025-04-07 09:25:43,26.36,79.46,67.81
1,2025-04-07 09:25:44,26.36,79.46,73.93
1,2025-04-07 09:25:45,26.36,79.45,70.16
1,2025-04-07 09:25:46,26.36,79.45,73.24
1,2025-04-07 09:25:47,26.36,79.45,70.29
1,2025-04-07 09:25:48,26.36,79.45,68.89
1,2025-04-07 09:25:49,26.36,79.45,73.63
1,2025-04-07 09:25:50,26.36,79.45,71.45
1,2025-04-07 09:25:51,26.36,79.45,75.05
1,2025-04-07 09:25:52,26.36,79.45,70.35
1,2025-04-07 09:25:53,26.36,79.45,70.39
1,2025-04-07 09:25:54,26.36,79.45,73.29
1,2025-04-07 09:25:55,26.36,79.45,73.3
1,2025-04-07 09:25:56,26.36,79.45,71.59
1,2025-04-07 09:25:57,26.36,79.45,77.95
1,2025-04-07 09:25:58,26.36,79.45,70.72
1,2025-04-07 09:25:59,26.36,79.44,68.75
1,2025-04-07 09:26:00,26.36,79.44,69.28
1,2025-04-07 09:26:01,26.36,79.44,70.74
1,2025-04-07 09:26:02,26.36,79.44,74.32
1,2025-04-07 09:26:03,26.36,79.44,70.91
1,2025-04-07 09:26:04,26.36,79.44,74.42
1,2025-04-07 09:26:05,26.36,79.44,72.16
1,2025-04-07 09:26:06,26.36,79.44,73.46
1,2025-04-07 09:26:07,26.35,79.44,72.06
1,2025-04-07 09:26:08,26.35,79.44,72.05
1,2025-04-07 09:26:09,26.35,79.44,72.8
1,2025-04-07 09:26:10,26.35,79.44,70.16
1,2025-04-07 09:26:11,26.35,79.44,70.18
1,2025-04-07 09:26:12,26.35,79.44,71.99
1,2025-04-07 09:26:13,26.35,79.43,75.18
1,2025-04-07 09:26:14,26.35,79.43,68.21
1,2025-04-07 09:26:15,26.35,79.43,67.24
1,2025-04-07 09:26:16,26.35,79.43,70.77
1,2025-04-07 09:26:17,26.35,79.43,73.36
1,2025-04-07 09:26:18,26.35,79.43,71.4
1,2025-04-07 09:26:19,26.35,79.43,68.96
1,2025-04-07 09:26:20,26.35,79.43,71.46
1,2025-04-07 09:26:21,26.35,79.43,67.84
1,2025-04-07 09:26:22,26.35,79.43,72.56
1,2025-04-07 09:26:23,26.35,79.43,70.68
1,2025-04-07 09:26:24,26.35,79.43,71.14
1,2025-04-07 09:26:25,26.35,79.43,72.16
1,2025-04-07 09:26:26,26.35,79.43,71.72
1,2025-04-07 09:26:27,26.35,79.42,70.22
1,2025-04-07 09:26:28,26.35,79.42,73.37
1,2025-04-07 09:26:29,26.35,79.42,72.9
1,2025-04-07 09:26:30,26.35,79.42,67.76
1,2025-04-07 09:26:31,26.35,79.42,70.85
1,2025-04-07 09:26:32,26.34,79.42,69.15
1,2025-04-07 09:26:33,26.34,79.42,68.77
1,2025-04-07 09:26:34,26.34,79.42,72.38
1,2025-04-07 09:26:35,26.34,79.42,70.47
1,2025-04-07 09:26:36,26.34,79.42,71.03
1,2025-04-07 09:26:37,26.34,79.42,69.97
1,2025-04-07 09:26:38,26.34,79.42,72.06
1,2025-04-07 09:26:39,26.34,79.42,72.67
1,2025-04-07 09:26:40,26.34,79.41,75.66
1,2025-04-07 09:26:41,26.34,79.41,70.96
1,2025-04-07 09:26:42,26.34,79.41,68.42
1,2025-04-07 09:26:43,26.34,79.41,70.31
1,2025-04-07 09:26:44,26.34,79.41,73.01
1,2025-04-07 09:26:45,26.34,79.41,69.78
1,2025-04-07 09:26:46,26.34,79.41,68.36
1,2025-04-07 09:26:47,26.34,79.41,69.82
1,2025-04-07 09:26:48,26.34,79.41,70.26
1,2025-04-07 09:26:49,26.34,79.41,69.16
1,2025-04-07 09:26:50,26.34,79.41,71.76
1,2025-04-07 09:26:51,26.34,79.41,71.17
1,2025-04-07 09:26:52,26.34,79.41,72.91
1,2025-04-07 09:26:53,26.34,79.41,70.44
1,2025-04-07 09:26:54,26.34,79.4,72.44
1,2025-04-07 09:26:55,26.34,79.4,70.34
1,2025-04-07 09:26:56,26.34,79.4,69.07
1,2025-04-07 09:26:57,26.33,79.4,70.24
1,2025-04-07 09:26:58,26.33,79.4,68.09
1,2025-04-07 09:26:59,26.33,79.4,74.91
1,2025-04-07 09:27:00,26.33,79.4,71.62
1,2025-04-07 09:27:01,26.33,79.4,69.74
1,2025-04-07 09:27:02,26.33,79.4,70.58
1,2025-04-07 09:27:03,26.33,79.4,66.43
1,2025-04-07 09:27:04,26.33,79.4,74.2
1,2025-04-07 09:27:05,26.33,79.4,74.01
1,2025-04-07 09:27:06,26.33,79.4,71.55
1,2025-04-07 09:27:07,26.33,79.4,71.98
1,2025-04-07 09:27:08,26.33,79.39,68.8
1,2025-04-07 09:27:09,26.33,79.39,68.95
1,2025-04-07 09:27:10,26.33,79.39,67.95
1,2025-04-07 09:27:11,26.33,79.39,71.02
1,2025-04-07 09:27:12,26.33,79.39,73.46
1,2025-04-07 09:27:13,26.33,79.39,70.58
1,2025-04-07 09:27:14,26.33,79.39,72.04
1,2025-04-07 09:27:15,26.33,79.39,73.3
1,2025-04-07 09:27:16,26.33,79.39,68.1
1,2025-04-07 09:27:17,26.33,79.39,75.04
1,2025-04-07 09:27:18,26.33,79.39,73.66
1,2025-04-07 09:27:19,26.33,79.39,72.38
1,2025-04-07 09:27:20,26.33,79.39,73.2
1,2025-04-07 09:27:21,26.33,79.39,73.29
1,2025-04-07 09:27:22,26.32,79.38,71.94
1,2025-04-07 09:27:23,26.32,79.38,74.21
1,2025-04-07 09:27:24,26.32,79.38,70.45
1,2025-04-07 09:27:25,26.32,79.38,72.28
1,2025-04-07 09:27:26,26.32,79.38,74.0
1,2025-04-07 09:27:27,26.32,79.38,65.97
1,2025-04-07 09:27:28,26.32,79.38,72.23
1,2025-04-07 09:27:29,26.32,79.38,72.81
1,2025-04-07 09:27:30,26.32,79.38,67.94
1,2025-04-07 09:27:31,26.32,79.38,71.92
1,2025-04-07 09:27:32,26.32,79.38,69.77
1,2025-04-07 09:27:33,26.32,79.38,72.15
1,2025-04-07 09:27:34,26.32,79.38,71.17
1,2025-04-07 09:27:35,26.32,79.38,69.47
1,2025-04-07 09:27:36,26.32,79.37,73.58
1,2025-04-07 09:27:37,26.32,79.37,70.53
1,2025-04-07 09:27:38,26.32,79.37,71.9
1,2025-04-07 09:27:39,26.32,79.37,73.99
1,2025-04-07 09:27:40,26.32,79.37,69.53
1,2025-04-07 09:27:41,26.32,79.37,71.38
1,2025-04-07 09:27:42,26.32,79.37,70.38
1,2025-04-07 09:27:43,26.32,79.37,70.82
1,2025-04-07 09:27:44,26.32,79.37,75.68
1,2025-04-07 09:27:45,26.32,79.37,72.28
1,2025-04-07 09:27:46,26.32,79.37,72.0
1,2025-04-07 09:27:47,26.31,79.37,72.42
1,2025-04-07 09:27:48,26.31,79.37,72.23
1,2025-04-07 09:27:49,26.31,79.37,67.72
1,2025-04-07 09:27:50,26.31,79.36,75.97
1,2025-04-07 09:27:51,26.31,79.36,68.44
1,2025-04-07 09:27:52,26.31,79.36,74.84
1,2025-04-07 09:27:53,26.31,79.36,72.61
1,2025-04-07 09:27:54,26.31,79.36,71.74
1,2025-04-07 09:27:55,26.31,79.36,70.77
1,2025-04-07 09:27:56,26.31,79.36,76.59
1,2025-04-07 09:27:57,26.31,79.36,72.59
1,2025-04-07 09:27:58,26.31,79.36,71.41
1,2025-04-07 09:27:59,26.31,79.36,70.31
1,2025-04-07 09:28:00,26.31,79.36,70.07
1,2025-04-07 09:28:01,26.31,79.36,71.48
1,2025-04-07 09:28:02,26.31,79.36,69.52
1,2025-04-07 09:28:03,26.31,79.36,72.74
1,2025-04-07 09:28:04,26.31,79.35,70.09
1,2025-04-07 09:28:05,26.31,79.35,73.39
1,2025-04-07 09:28:06,26.31,79.35,73.35
1,2025-04-07 09:28:07,26.31,79.35,71.28
1,2025-04-07 09:28:08,26.31,79.35,72.55
1,2025-04-07 09:28:09,26.31,79.35,72.65
1,2025-04-07 09:28:10,26.31,79.35,68.46
1,2025-04-07 09:28:11,26.31,79.35,74.85
1,2025-04-07 09:28:12,26.3,79.35,70.88
1,2025-04-07 09:28:13,26.3,79.35,72.78
1,2025-04-07 09:28:14,26.3,79.35,72.84
1,2025-04-07 09:28:15,26.3,79.35,66.41
1,2025-04-07 09:28:16,26.3,79.35,70.08
1,2025-04-07 09:28:17,26.3,79.35,73.08
1,2025-04-07 09:28:18,26.3,79.34,71.52
1,2025-04-07 09:28:19,26.3,79.34,72.77
1,2025-04-07 09:28:20,26.3,79.34,71.58
1,2025-04-07 09:28:21,26.3,79.34,73.86
1,2025-04-07 09:28:22,26.3,79.34,71.63
1,2025-04-07 09:28:23,26.3,79.34,74.25
1,2025-04-07 09:28:24,26.3,79.34,69.44
1,2025-04-07 09:28:25,26.3,79.34,71.15
1,2025-04-07 09:28:26,26.3,79.34,70.21
1,2025-04-07 09:28:27,26.3,79.34,72.18
1,2025-04-07 09:28:28,26.3,79.34,70.85
1,2025-04-07 09:28:29,26.3,79.34,70.94
1,2025-04-07 09:28:30,26.3,79.34,70.0
1,2025-04-07 09:28:31,26.3,79.33,70.48
1,2025-04-07 09:28:32,26.3,79.33,71.39
1,2025-04-07 09:28:33,26.3,79.33,67.36
1,2025-04-07 09:28:34,26.3,79.33,66.8
1,2025-04-07 09:28:35,26.3,79.33,71.53
1,2025-04-07 09:28:36,26.3,79.33,65.87
1,2025-04-07 09:28:37,26.29,79.33,71.02
1,2025-04-07 09:28:38,26.29,79.33,70.66
1,2025-04-07 09:28:39,26.29,79.33,72.5
1,2025-04-07 09:28:40,26.29,79.33,70.07
1,2025-04-07 09:28:41,26.29,79.33,74.55
1,2025-04-07 09:28:42,26.29,79.33,73.11
1,2025-04-07 09:28:43,26.29,79.33,68.39
1,2025-04-07 09:28:44,26.29,79.33,70.85
1,2025-04-07 09:28:45,26.29,79.32,74.47
1,2025-04-07 09:28:46,26.29,79.32,70.02
1,2025-04-07 09:28:47,26.29,79.32,71.31
1,2025-04-07 09:28:48,26.29,79.32,74.23
1,2025-04-07 09:28:49,26.29,79.32,70.34
1,2025-04-07 09:28:50,26.29,79.32,73.67
1,2025-04-07 09:28:51,26.29,79.32,69.6
1,2025-04-07 09:28:52,26.29,79.32,65.65
1,2025-04-07 09:28:53,26.29,79.32,73.88
1,2025-04-07 09:28:54,26.29,79.32,72.3
1,2025-04-07 09:28:55,26.29,79.32,72.43
1,2025-04-07 09:28:56,26.29,79.32,69.24
1,2025-04-07 09:28:57,26.29,79.32,69.4
1,2025-04-07 09:28:58,26.29,79.32,73.73
1,2025-04-07 09:28:59,26.29,79.31,71.91
1,2025-04-07 09:29:00,26.29,79.31,71.19
1,2025-04-07 09:29:01,26.29,79.31,71.87
1,2025-04-07 09:29:02,26.28,79.31,74.45
1,2025-04-07 09:29:03,26.28,79.31,72.88
1,2025-04-07 09:29:04,26.28,79.31,70.48
1,2025-04-07 09:29:05,26.28,79.31,68.63
1,2025-04-07 09:29:06,26.28,79.31,72.61
1,2025-04-07 09:29:07,26.28,79.31,69.59
1,2025-04-07 09:29:08,26.28,79.31,69.07
1,2025-04-07 09:29:09,26.28,79.31,74.07
1,2025-04-07 09:29:10,26.28,79.31,73.18
1,2025-04-07 09:29:11,26.28,79.31,72.21
1,2025-04-07 09:29:12,26.28,79.31,68.96
1,2025-04-07 09:29:13,26.28,79.3,75.02
1,2025-04-07 09:29:14,26.28,79.3,73.5
1,2025-04-07 09:29:15,26.28,79.3,70.83
1,2025-04-07 09:29:16,26.28,79.3,70.41
1,2025-04-07 09:29:17,26.28,79.3,71.6
1,2025-04-07 09:29:18,26.28,79.3,70.49
1,2025-04-07 09:29:19,26.28,79.3,75.87
1,2025-04-07 09:29:20,26.28,79.3,70.67
1,2025-04-07 09:29:21,26.28,79.3,69.31
1,2025-04-07 09:29:22,26.28,79.3,74.62
1,2025-04-07 09:29:23,26.28,79.3,70.31
1,2025-04-07 09:29:24,26.28,79.3,73.02
1,2025-04-07 09:29:25,26.28,79.3,72.8
1,2025-04-07 09:29:26,26.28,79.3,71.33
1,2025-04-07 09:29:27,26.27,79.29,69.5
1,2025-04-07 09:29:28,26.27,79.29,71.36
1,2025-04-07 09:29:29,26.27,79.29,69.11
1,2025-04-07 09:29:30,26.27,79.29,71.41
1,2025-04-07 09:29:31,26.27,79.29,73.0
1,2025-04-07 09:29:32,26.27,79.29,74.89
1,2025-04-07 09:29:33,26.27,79.29,69.28
1,2025-04-07 09:29:34,26.27,79.29,70.96
1,2025-04-07 09:29:35,26.27,79.29,70.41
1,2025-04-07 09:29:36,26.27,79.29,72.01
1,2025-04-07 09:29:37,26.27,79.29,68.42
1,2025-04-07 09:29:38,26.27,79.29,69.6
1,2025-04-07 09:29:39,26.27,79.29,68.08
1,2025-04-07 09:29:40,26.27,79.28,68.58
1,2025-04-07 09:29:41,26.27,79.28,70.14
1,2025-04-07 09:29:42,26.27,79.28,74.8
1,2025-04-07 09:29:43,26.27,79.28,72.16
1,2025-04-07 09:29:44,26.27,79.28,71.59
1,2025-04-07 09:29:45,26.27,79.28,74.16
1,2025-04-07 09:29:46,26.27,79.28,72.23
1,2025-04-07 09:29:47,26.27,79.28,72.42
1,2025-04-07 09:29:48,26.27,79.28,70.52
1,2025-04-07 09:29:49,26.27,79.28,70.19
1,2025-04-07 09:29:50,26.27,79.28,68.85
1,2025-04-07 09:29:51,26.26,79.28,70.27
1,2025-04-07 09:29:52,26.26,79.28,70.91
1,2025-04-07 09:29:53,26.26,79.28,72.16
1,2025-04-07 09:29:54,26.26,79.27,71.4
1,2025-04-07 09:29:55,26.26,79.27,70.74
1,2025-04-07 09:29:56,26.26,79.27,69.65
1,2025-04-07 09:29:57,26.26,79.27,72.27
1,2025-04-07 09:29:58,26.26,79.27,70.48
1,2025-04-07 09:29:59,26.26,79.27,72.18
1,2025-04-07 09:30:00,26.26,79.27,67.65
1,2025-04-07 09:30:01,26.26,79.27,72.15
1,2025-04-07 09:30:02,26.26,79.27,72.97
1,2025-04-07 09:30:03,26.26,79.27,72.72
1,2025-04-07 09:30:04,26.26,79.27,71.09
1,2025-04-07 09:30:05,26.26,79.27,73.31
1,2025-04-07 09:30:06,26.26,79.27,68.94
1,2025-04-07 09:30:07,26.26,79.27,71.3
1,2025-04-07 09:30:08,26.26,79.26,71.1
1,2025-04-07 09:30:09,26.26,79.26,73.56
1,2025-04-07 09:30:10,26.26,79.26,67.44
1,2025-04-07 09:30:11,26.26,79.26,69.37
1,2025-04-07 09:30:12,26.26,79.26,74.98
1,2025-04-07 09:30:13,26.26,79.26,66.63
1,2025-04-07 09:30:14,26.26,79.26,73.12
1,2025-04-07 09:30:15,26.26,79.26,70.09
1,2025-04-07 09:30:16,26.25,79.26,72.0
1,2025-04-07 09:30:17,26.25,79.26,74.32
1,2025-04-07 09:30:18,26.25,79.26,72.08
1,2025-04-07 09:30:19,26.25,79.26,74.36
1,2025-04-07 09:30:20,26.25,79.26,70.51
1,2025-04-07 09:30:21,26.25,79.26,70.77
1,2025-04-07 09:30:22,26.25,79.25,73.07
1,2025-04-07 09:30:23,26.25,79.25,70.62
1,2025-04-07 09:30:24,26.25,79.25,72.69
1,2025-04-07 09:30:25,26.25,79.25,73.87
1,2025-04-07 09:30:26,26.25,79.25,73.24
1,2025-04-07 09:30:27,26.25,79.25,68.34
1,2025-04-07 09:30:28,26.25,79.25,70.82
1,2025-04-07 09:30:29,26.25,79.25,72.06
1,2025-04-07 09:30:30,26.25,79.25,71.01
1,2025-04-07 09:30:31,26.25,79.25,71.66
1,2025-04-07 09:30:32,26.25,79.25,72.09
1,2025-04-07 09:30:33,26.25,79.25,70.45
1,2025-04-07 09:30:34,26.25,79.25,71.12
1,2025-04-07 09:30:35,26.25,79.24,69.14
1,2025-04-07 09:30:36,26.25,79.24,70.55
1,2025-04-07 09:30:37,26.25,79.24,68.45
1,2025-04-07 09:30:38,26.25,79.24,71.74
1,2025-04-07 09:30:39,26.25,79.24,71.12
1,2025-04-07 09:30:40,26.25,79.24,69.68
1,2025-04-07 09:30:41,26.24,79.24,75.08
1,2025-04-07 09:30:42,26.24,79.24,71.02
1,2025-04-07 09:30:43,26.24,79.24,72.09
1,2025-04-07 09:30:44,26.24,79.24,70.24
1,2025-04-07 09:30:45,26.24,79.24,70.69
1,2025-04-07 09:30:46,26.24,79.24,72.16
1,2025-04-07 09:30:47,26.24,79.24,70.85
1,2025-04-07 09:30:48,26.24,79.24,71.52
1,2025-04-07 09:30:49,26.24,79.23,73.13
1,2025-04-07 09:30:50,26.24,79.23,70.48
1,2025-04-07 09:30:51,26.24,79.23,68.85
1,2025-04-07 09:30:52,26.24,79.23,68.47
1,2025-04-07 09:30:53,26.24,79.23,74.4
1,2025-04-07 09:30:54,26.24,79.23,73.38
1,2025-04-07 09:30:55,26.24,79.23,72.83
1,2025-04-07 09:30:56,26.24,79.23,70.65
1,2025-04-07 09:30:57,26.24,79.23,68.86
1,2025-04-07 09:30:58,26.24,79.23,70.96
1,2025-04-07 09:30:59,26.24,79.23,71.34
1,2025-04-07 09:31:00,26.24,79.23,69.26
1,2025-04-07 09:31:01,26.24,79.23,68.59
1,2025-04-07 09:31:02,26.24,79.23,68.07
1,2025-04-07 09:31:03,26.24,79.22,72.84
1,2025-04-07 09:31:04,26.24,79.22,69.12
1,2025-04-07 09:31:05,26.24,79.22,72.15
1,2025-04-07 09:31:06,26.23,79.22,70.74
1,2025-04-07 09:31:07,26.23,79.22,72.71
1,2025-04-07 09:31:08,26.23,79.22,72.2
1,2025-04-07 09:31:09,26.23,79.22,71.07
1,2025-04-07 09:31:10,26.23,79.22,71.79
1,2025-04-07 09:31:11,26.23,79.22,71.31
1,2025-04-07 09:31:12,26.23,79.22,70.3
1,2025-04-07 09:31:13,26.23,79.22,73.5
1,2025-04-07 09:31:14,26.23,79.22,70.69
1,2025-04-07 09:31:15,26.23,79.22,71.36
1,2025-04-07 09:31:16,26.23,79.22,68.71
1,2025-04-07 09:31:17,26.23,79.21,72.09
1,2025-04-07 09:31:18,26.23,79.21,70.32
1,2025-04-07 09:31:19,26.23,79.21,70.59
1,2025-04-07 09:31:20,26.23,79.21,69.86
1,2025-04-07 09:31:21,26.23,79.21,71.29
1,2025-04-07 09:31:22,26.23,79.21,67.53
1,2025-04-07 09:31:23,26.23,79.21,72.91
1,2025-04-07 09:31:24,26.23,79.21,71.47
1,2025-04-07 09:31:25,26.23,79.21,70.61
1,2025-04-07 09:31:26,26.23,79.21,68.45
1,2025-04-07 09:31:27,26.23,79.21,72.41
1,2025-04-07 09:31:28,26.23,79.21,70.28
1,2025-04-07 09:31:29,26.23,79.21,74.16
1,2025-04-07 09:31:30,26.22,79.2,72.52
1,2025-04-07 09:31:31,26.22,79.2,74.62
1,2025-04-07 09:31:32,26.22,79.2,71.83
1,2025-04-07 09:31:33,26.22,79.2,73.71
1,2025-04-07 09:31:34,26.22,79.2,72.48
1,2025-04-07 09:31:35,26.22,79.2,70.65
1,2025-04-07 09:31:36,26.22,79.2,71.93
1,2025-04-07 09:31:37,26.22,79.2,69.89
1,2025-04-07 09:31:38,26.22,79.2,75.69
1,2025-04-07 09:31:39,26.22,79.2,71.36
1,2025-04-07 09:31:40,26.22,79.2,71.61
1,2025-04-07 09:31:41,26.22,79.2,72.34
1,2025-04-07 09:31:42,26.22,79.2,69.39
1,2025-04-07 09:31:43,26.22,79.2,74.2
1,2025-04-07 09:31:44,26.22,79.19,69.51
1,2025-04-07 09:31:45,26.22,79.19,69.06
1,2025-04-07 09:31:46,26.22,79.19,71.23
1,2025-04-07 09:31:47,26.22,79.19,69.01
1,2025-04-07 09:31:48,26.22,79.19,74.69
1,2025-04-07 09:31:49,26.22,79.19,71.1
1,2025-04-07 09:31:50,26.22,79.19,65.12
1,2025-04-07 09:31:51,26.22,79.19,71.97
1,2025-04-07 09:31:52,26.22,79.19,72.68
1,2025-04-07 09:31:53,26.22,79.19,70.73
1,2025-04-07 09:31:54,26.22,79.19,68.86
1,2025-04-07 09:31:55,26.21,79.19,71.36
1,2025-04-07 09:31:56,26.21,79.19,70.61
1,2025-04-07 09:31:57,26.21,79.19,69.62
1,2025-04-07 09:31:58,26.21,79.18,69.45
1,2025-04-07 09:31:59,26.21,79.18,71.89
1,2025-04-07 09:32:00,26.21,79.18,73.38
1,2025-04-07 09:32:01,26.21,79.18,72.5
1,2025-04-07 09:32:02,26.21,79.18,68.12
1,2025-04-07 09:32:03,26.21,79.18,72.81
1,2025-04-07 09:32:04,26.21,79.18,73.12
1,2025-04-07 09:32:05,26.21,79.18,74.37
1,2025-04-07 09:32:06,26.21,79.18,69.68
1,2025-04-07 09:32:07,26.21,79.18,71.47
1,2025-04-07 09:32:08,26.21,79.18,72.72
1,2025-04-07 09:32:09,26.21,79.18,70.53
1,2025-04-07 09:32:10,26.21,79.18,72.69
1,2025-04-07 09:32:11,26.21,79.17,71.54
1,2025-04-07 09:32:12,26.21,79.17,69.89
1,2025-04-07 09:32:13,26.21,79.17,70.06
1,2025-04-07 09:32:14,26.21,79.17,74.08
1,2025-04-07 09:32:15,26.21,79.17,69.59
1,2025-04-07 09:32:16,26.21,79.17,69.25
1,2025-04-07 09:32:17,26.21,79.17,72.28
1,2025-04-07 09:32:18,26.21,79.17,71.53
1,2025-04-07 09:32:19,26.2,79.17,68.97
1,2025-04-07 09:32:20,26.2,79.17,70.55
1,2025-04-07 09:32:21,26.2,79.17,69.96
1,2025-04-07 09:32:22,26.2,79.17,70.31
1,2025-04-07 09:32:23,26.2,79.17,76.64
1,2025-04-07 09:32:24,26.2,79.17,70.99
1,2025-04-07 09:32:25,26.2,79.16,69.83
1,2025-04-07 09:32:26,26.2,79.16,75.64
1,2025-04-07 09:32:27,26.2,79.16,73.37
1,2025-04-07 09:32:28,26.2,79.16,73.05
1,2025-04-07 09:32:29,26.2,79.16,69.93
1,2025-04-07 09:32:30,26.2,79.16,73.98
1,2025-04-07 09:32:31,26.2,79.16,73.23
1,2025-04-07 09:32:32,26.2,79.16,71.89
1,2025-04-07 09:32:33,26.2,79.16,68.17
1,2025-04-07 09:32:34,26.2,79.16,71.56
1,2025-04-07 09:32:35,26.2,79.16,75.06
1,2025-04-07 09:32:36,26.2,79.16,72.04
1,2025-04-07 09:32:37,26.2,79.16,70.85
1,2025-04-07 09:32:38,26.2,79.16,71.15
1,2025-04-07 09:32:39,26.2,79.15,71.29
1,2025-04-07 09:32:40,26.2,79.15,70.01
1,2025-04-07 09:32:41,26.2,79.15,71.53
1,2025-04-07 09:32:42,26.2,79.15,74.49
1,2025-04-07 09:32:43,26.2,79.15,74.27
1,2025-04-07 09:32:44,26.19,79.15,70.1
1,2025-04-07 09:32:45,26.19,79.15,74.16
1,2025-04-07 09:32:46,26.19,79.15,73.13
1,2025-04-07 09:32:47,26.19,79.15,72.88
1,2025-04-07 09:32:48,26.19,79.15,72.48
1,2025-04-07 09:32:49,26.19,79.15,69.75
