sensor_id,timestamp,pm2_5,pm10,so2,no2,health_environment
3,2025-03-30T14:29:48.607924,158.5,170.94,168.56,409.02,unhealthy
3,2025-03-30T14:29:49.608233,137.57,164.44,214.48,259.61,unhealthy
3,2025-03-30T14:29:50.608666,229.66,446.43,186.49,323.24,unhealthy
3,2025-03-30T14:29:51.609204,27.39,22.41,262.28,253.15,moderate
3,2025-03-30T14:29:52.609540,23.31,95.02,10.47,473.4,moderate
3,2025-03-30T14:29:53.610195,125.59,267.58,142.42,367.44,unhealthy
3,2025-03-30T14:29:54.610994,1.17,495.99,165.34,250.07,unhealthy
3,2025-03-30T14:29:55.611826,206.86,26.52,252.16,132.64,unhealthy
3,2025-03-30T14:29:56.612088,99.73,26.37,12.09,245.2,good
3,2025-03-30T14:29:57.612606,28.35,325.17,3.95,121.8,moderate
3,2025-03-30T14:29:58.613030,208.18,307.08,202.5,493.97,unhealthy
3,2025-03-30T14:29:59.613691,159.33,293.41,80.04,409.47,unhealthy
3,2025-03-30T14:30:00.614261,90.7,412.33,274.16,473.31,unhealthy
3,2025-03-30T14:30:01.614760,201.55,103.47,228.94,373.88,unhealthy
3,2025-03-30T14:30:02.615713,205.06,380.13,94.31,320.57,unhealthy
3,2025-03-30T14:30:03.616709,212.6,322.89,182.07,287.94,unhealthy
3,2025-03-30T14:30:04.617138,37.26,487.03,196.72,353.82,unhealthy
3,2025-03-30T14:30:05.617721,94.71,320.49,231.38,225.47,unhealthy
3,2025-03-30T14:30:06.618521,219.11,5.87,82.29,437.0,unhealthy
3,2025-03-30T14:30:07.618965,79.86,20.4,285.95,432.3,unhealthy
3,2025-03-30T14:30:08.619437,241.47,447.87,97.2,380.35,unhealthy
3,2025-03-30T14:30:09.620356,44.34,169.49,24.96,399.59,unhealthy
3,2025-03-30T14:30:10.621449,83.35,143.73,198.1,349.2,unhealthy
3,2025-03-30T14:30:11.621743,150.6,301.91,142.74,450.27,unhealthy
3,2025-03-30T14:30:12.622520,245.48,240.64,95.01,247.84,unhealthy
3,2025-03-30T14:30:13.623014,235.67,113.7,24.98,245.61,moderate
3,2025-03-30T14:30:14.623452,44.3,51.46,3.44,121.26,good
3,2025-03-30T14:30:15.623954,128.59,331.66,177.46,250.46,unhealthy
3,2025-03-30T14:30:16.624450,23.79,84.13,90.39,247.69,good
3,2025-03-30T14:30:17.625576,240.79,132.92,198.43,463.08,unhealthy
3,2025-03-30T14:30:18.626341,202.39,302.5,184.73,40.03,unhealthy
3,2025-03-30T14:30:19.626798,5.27,202.43,87.64,50.56,moderate
3,2025-03-30T14:30:20.627613,238.1,122.65,46.18,106.08,moderate
3,2025-03-30T14:30:21.628211,176.25,383.34,115.06,103.26,unhealthy
3,2025-03-30T14:30:22.629249,34.16,69.15,166.45,434.83,unhealthy
3,2025-03-30T14:30:23.629864,45.14,20.3,25.18,228.13,moderate
3,2025-03-30T14:30:24.630753,177.65,88.67,117.18,248.54,unhealthy
3,2025-03-30T14:30:25.631222,32.78,363.95,255.9,264.42,unhealthy
3,2025-03-30T14:30:26.631992,164.29,499.21,7.89,245.07,unhealthy
3,2025-03-30T14:30:27.632402,49.89,334.48,223.81,371.35,unhealthy
3,2025-03-30T14:30:28.633159,20.48,15.18,275.91,174.24,moderate
3,2025-03-30T14:30:29.633816,100.87,310.05,194.24,74.55,unhealthy
3,2025-03-30T14:30:30.634803,222.72,293.31,87.51,347.34,unhealthy
3,2025-03-30T14:30:31.635342,164.96,497.49,54.54,27.59,unhealthy
3,2025-03-30T14:30:32.635864,79.31,199.17,246.93,198.37,unhealthy
3,2025-03-30T14:30:33.636565,234.21,171.83,127.18,491.1,unhealthy
3,2025-03-30T14:30:34.637313,114.65,71.42,44.42,426.45,unhealthy
3,2025-03-30T14:30:35.637835,135.06,497.12,208.63,39.97,unhealthy
3,2025-03-30T14:30:36.638387,107.56,265.24,146.55,342.54,unhealthy
3,2025-03-30T14:30:37.639121,111.46,29.55,146.39,347.15,unhealthy
3,2025-03-30T14:30:38.639610,69.51,195.41,97.88,237.83,unhealthy
3,2025-03-30T14:30:39.640292,158.33,188.92,288.16,37.61,unhealthy
3,2025-03-30T14:30:40.641361,183.0,45.28,54.92,183.47,moderate
3,2025-03-30T14:30:41.641644,56.0,132.14,242.71,83.78,moderate
3,2025-03-30T14:30:42.642322,79.25,109.75,141.21,349.83,unhealthy
3,2025-03-30T14:30:43.642792,150.64,449.56,172.21,43.64,unhealthy
3,2025-03-30T14:30:44.643771,216.79,409.41,154.56,81.3,unhealthy
3,2025-03-30T14:30:45.644422,203.96,423.83,190.4,301.92,unhealthy
3,2025-03-30T14:30:46.644914,174.72,271.71,26.35,139.15,unhealthy
3,2025-03-30T14:30:47.645894,109.03,92.7,260.48,284.7,unhealthy
3,2025-03-30T14:30:48.646406,193.66,117.11,279.45,253.7,unhealthy
3,2025-03-30T14:30:49.647144,194.14,9.36,144.82,354.11,unhealthy
3,2025-03-30T14:30:50.647699,159.88,478.05,284.7,194.15,unhealthy
3,2025-03-30T14:30:51.648491,246.52,254.7,7.28,236.4,unhealthy
3,2025-03-30T14:30:52.649299,101.69,295.73,66.37,137.84,unhealthy
3,2025-03-30T14:30:53.649634,158.19,348.81,184.08,5.47,unhealthy
3,2025-03-30T14:30:54.650370,67.9,31.93,171.65,408.04,unhealthy
3,2025-03-30T14:30:55.651352,15.21,422.95,80.65,392.93,unhealthy
3,2025-03-30T14:30:56.651806,25.54,31.69,105.32,274.26,unhealthy
3,2025-03-30T14:30:57.652264,30.32,235.27,59.08,316.22,unhealthy
3,2025-03-30T14:30:58.653037,226.93,478.39,59.97,246.73,unhealthy
3,2025-03-30T14:30:59.653487,124.44,89.15,30.93,41.89,moderate
3,2025-03-30T14:31:00.654406,49.25,278.22,136.26,82.22,unhealthy
3,2025-03-30T14:31:01.655065,188.29,9.36,85.19,162.46,moderate
3,2025-03-30T14:31:02.655528,133.51,383.47,71.42,480.55,unhealthy
3,2025-03-30T14:31:03.656238,108.95,447.67,68.3,246.99,unhealthy
3,2025-03-30T14:31:04.657433,158.57,443.49,61.27,246.77,unhealthy
3,2025-03-30T14:31:05.658201,62.28,491.88,33.68,182.44,moderate
3,2025-03-30T14:31:06.658842,114.78,495.49,242.32,97.35,unhealthy
3,2025-03-30T14:31:07.659601,179.86,134.78,11.93,407.24,unhealthy
3,2025-03-30T14:31:08.660087,151.21,229.5,218.81,326.45,unhealthy
3,2025-03-30T14:31:09.660604,126.87,355.14,170.9,443.13,unhealthy
3,2025-03-30T14:31:10.661387,162.83,279.34,284.14,320.51,unhealthy
3,2025-03-30T14:31:11.662918,107.8,111.39,93.92,133.45,moderate
3,2025-03-30T14:31:12.663658,66.93,153.99,277.12,274.62,unhealthy
3,2025-03-30T14:31:13.664472,170.84,342.16,62.83,389.48,unhealthy
3,2025-03-30T14:31:14.665419,164.69,258.52,15.75,49.99,unhealthy
3,2025-03-30T14:31:15.666258,98.96,382.71,103.6,259.83,unhealthy
3,2025-03-30T14:31:16.666826,6.67,244.38,194.24,472.48,unhealthy
3,2025-03-30T14:31:17.667551,34.07,173.89,114.61,99.31,unhealthy
3,2025-03-30T14:31:18.668485,139.24,379.93,107.05,415.16,unhealthy
3,2025-03-30T14:31:19.668963,229.96,109.64,158.7,46.0,unhealthy
3,2025-03-30T14:31:20.669804,19.74,321.12,283.29,253.82,unhealthy
3,2025-03-30T14:31:21.670330,196.7,132.84,16.15,33.6,moderate
3,2025-03-30T14:31:22.670833,48.51,414.86,279.61,151.39,unhealthy
3,2025-03-30T14:31:23.671326,62.63,479.04,90.05,247.68,moderate
3,2025-03-30T14:31:24.672132,243.88,225.33,61.58,273.57,unhealthy
3,2025-03-30T14:31:25.672996,215.48,92.06,270.72,378.81,unhealthy
3,2025-03-30T14:31:26.673625,210.38,304.79,244.52,44.39,unhealthy
3,2025-03-30T14:31:27.674445,40.03,90.83,30.52,340.78,moderate
3,2025-03-30T14:31:28.674994,119.61,234.94,119.45,29.28,unhealthy
3,2025-03-30T14:31:29.675810,150.46,14.69,290.26,79.21,unhealthy
3,2025-03-30T14:31:30.676398,211.63,234.94,51.01,246.44,unhealthy
3,2025-03-30T14:31:31.677170,116.77,400.23,135.76,263.12,unhealthy
3,2025-03-30T14:31:32.677710,127.7,221.43,9.26,35.09,unhealthy
3,2025-03-30T14:31:33.678327,215.47,170.95,164.7,36.2,unhealthy
3,2025-03-30T14:31:34.679426,167.12,119.89,256.13,302.03,unhealthy
3,2025-03-30T14:31:35.679955,175.16,48.16,151.97,279.44,unhealthy
3,2025-03-30T14:31:36.680899,133.89,391.17,53.56,247.96,unhealthy
3,2025-03-30T14:31:37.681352,122.77,336.36,135.5,284.87,unhealthy
3,2025-03-30T14:31:38.681723,164.93,284.41,251.12,474.57,unhealthy
3,2025-03-30T14:31:39.682700,42.88,120.68,102.78,248.09,moderate
3,2025-03-30T14:31:40.683519,112.51,360.48,129.37,361.23,unhealthy
3,2025-03-30T14:31:41.684010,183.63,449.64,189.45,163.01,unhealthy
3,2025-03-30T14:31:42.684462,153.35,124.6,123.58,53.7,unhealthy
3,2025-03-30T14:31:43.685370,150.27,209.6,90.48,343.69,unhealthy
3,2025-03-30T14:31:44.685844,193.28,372.49,209.96,251.49,unhealthy
3,2025-03-30T14:31:45.686751,104.35,267.98,40.1,250.79,unhealthy
3,2025-03-30T14:31:46.687656,109.45,219.47,26.37,149.84,unhealthy
3,2025-03-30T14:31:47.688370,21.15,65.12,16.48,329.67,moderate
3,2025-03-30T14:31:48.689056,203.87,480.63,113.7,230.55,unhealthy
3,2025-03-30T14:31:49.690117,178.89,1.56,167.2,283.89,unhealthy
3,2025-03-30T14:31:50.691159,34.48,330.84,277.69,439.18,unhealthy
3,2025-03-30T14:31:51.692254,181.29,259.56,36.76,245.99,unhealthy
3,2025-03-30T14:31:52.692878,34.4,232.76,146.45,429.93,unhealthy
3,2025-03-30T14:31:53.693316,245.68,56.63,296.68,254.35,unhealthy
3,2025-03-30T14:31:54.693982,65.65,120.49,96.28,12.33,good
3,2025-03-30T14:31:55.694722,162.05,181.62,269.89,137.65,unhealthy
3,2025-03-30T14:31:56.695574,222.29,398.74,30.49,388.38,unhealthy
3,2025-03-30T14:31:57.696760,246.03,386.32,135.14,240.37,unhealthy
3,2025-03-30T14:31:58.697394,125.27,10.85,95.1,62.49,moderate
3,2025-03-30T14:31:59.697775,193.63,352.26,267.09,253.31,unhealthy
3,2025-03-30T14:32:00.698347,111.8,306.42,72.74,445.8,unhealthy
3,2025-03-30T14:32:01.698984,47.05,155.1,223.73,347.74,unhealthy
3,2025-03-30T14:32:02.699751,234.43,140.8,73.42,247.15,moderate
3,2025-03-30T14:32:03.700531,74.72,482.02,120.89,248.66,unhealthy
3,2025-03-30T14:32:04.700881,23.89,184.43,127.95,248.89,unhealthy
3,2025-03-30T14:32:05.701213,89.57,339.36,13.03,290.03,unhealthy
3,2025-03-30T14:32:06.701720,68.86,270.18,218.04,251.75,unhealthy
3,2025-03-30T14:32:07.702593,208.64,380.41,224.56,251.96,unhealthy
3,2025-03-30T14:32:08.703100,6.3,435.4,215.11,497.55,unhealthy
3,2025-03-30T14:32:09.703637,245.76,100.99,134.91,106.39,unhealthy
3,2025-03-30T14:32:10.704051,56.1,225.63,85.45,24.91,moderate
3,2025-03-30T14:32:11.704380,71.86,191.92,28.55,242.27,unhealthy
3,2025-03-30T14:32:12.704869,184.55,72.96,150.66,248.02,unhealthy
3,2025-03-30T14:32:13.705549,213.26,439.75,143.58,337.93,unhealthy
3,2025-03-30T14:32:14.706120,53.75,151.35,224.66,253.68,unhealthy
3,2025-03-30T14:32:15.706878,229.13,259.78,136.14,382.84,unhealthy
3,2025-03-30T14:32:16.707320,197.63,263.43,238.79,13.77,unhealthy
3,2025-03-30T14:32:17.708544,231.95,217.9,169.39,250.2,unhealthy
3,2025-03-30T14:32:18.708961,29.19,157.7,126.48,402.81,unhealthy
3,2025-03-30T14:32:19.709676,221.22,427.07,78.59,10.89,unhealthy
3,2025-03-30T14:32:20.710823,91.54,47.15,258.76,419.28,unhealthy
3,2025-03-30T14:32:21.711407,213.81,235.95,2.7,244.91,unhealthy
3,2025-03-30T14:32:22.711955,246.22,143.93,290.39,254.66,unhealthy
3,2025-03-30T14:32:23.712437,248.54,311.43,26.52,108.75,unhealthy
3,2025-03-30T14:32:24.713017,93.47,179.37,137.45,249.19,unhealthy
3,2025-03-30T14:32:25.713869,102.74,121.36,133.97,249.08,unhealthy
3,2025-03-30T14:32:26.714371,194.61,248.59,30.82,44.96,unhealthy
3,2025-03-30T14:32:27.714971,227.55,337.9,276.58,253.61,unhealthy
3,2025-03-30T14:32:28.715620,10.79,451.45,217.78,450.0,unhealthy
3,2025-03-30T14:32:29.716326,68.93,352.08,87.48,74.46,moderate
3,2025-03-30T14:32:30.716771,212.72,285.42,176.44,250.43,unhealthy
3,2025-03-30T14:32:31.717304,199.32,380.16,56.39,383.99,unhealthy
3,2025-03-30T14:32:32.718124,110.36,331.5,14.65,399.42,unhealthy
3,2025-03-30T14:32:33.718850,38.53,6.31,12.58,1.35,good
3,2025-03-30T14:32:34.719252,12.43,137.24,171.43,41.62,moderate
3,2025-03-30T14:32:35.719757,120.97,465.29,100.97,101.78,unhealthy
3,2025-03-30T14:32:36.720777,94.47,225.88,16.72,245.35,moderate
3,2025-03-30T14:32:37.721229,194.92,319.44,13.7,47.36,unhealthy
3,2025-03-30T14:32:38.721823,71.67,227.2,94.27,139.83,moderate
3,2025-03-30T14:32:39.722422,97.19,196.84,207.76,245.39,unhealthy
3,2025-03-30T14:32:40.723332,58.07,344.41,69.47,328.44,unhealthy
3,2025-03-30T14:32:41.724130,228.97,388.06,161.67,21.0,unhealthy
3,2025-03-30T14:32:42.724678,188.77,50.79,292.95,119.41,unhealthy
3,2025-03-30T14:32:43.725344,82.97,405.58,201.13,251.21,unhealthy
3,2025-03-30T14:32:44.725785,202.8,52.37,13.51,76.0,moderate
3,2025-03-30T14:32:45.726386,246.86,435.55,185.5,250.71,unhealthy
3,2025-03-30T14:32:46.726964,180.61,216.32,13.79,368.56,unhealthy
3,2025-03-30T14:32:47.727818,226.63,404.68,66.37,20.85,unhealthy
3,2025-03-30T14:32:48.728283,79.4,413.38,222.46,251.89,unhealthy
3,2025-03-30T14:32:49.728938,174.93,364.72,101.62,10.35,unhealthy
3,2025-03-30T14:32:50.729549,193.65,384.45,43.78,177.89,unhealthy
3,2025-03-30T14:32:51.730478,222.5,304.47,17.03,245.36,unhealthy
3,2025-03-30T14:32:52.731190,199.85,162.28,32.33,1.82,unhealthy
3,2025-03-30T14:32:53.732123,239.76,161.18,207.76,51.62,unhealthy
3,2025-03-30T14:32:54.732559,91.53,395.49,240.43,492.94,unhealthy
3,2025-03-30T14:32:55.733046,63.38,294.79,296.68,218.06,unhealthy
3,2025-03-30T14:32:56.733549,153.51,379.02,202.66,26.95,unhealthy
3,2025-03-30T14:32:57.734383,224.32,41.64,4.62,38.65,moderate
3,2025-03-30T14:32:58.734823,79.93,13.0,254.11,76.03,moderate
3,2025-03-30T14:32:59.735780,83.89,456.06,161.19,179.19,unhealthy
3,2025-03-30T14:33:00.736172,78.29,177.85,94.88,249.58,unhealthy
3,2025-03-30T14:33:01.736750,204.68,283.95,116.48,421.37,unhealthy
3,2025-03-30T14:33:02.737331,204.71,282.78,270.17,253.4,unhealthy
3,2025-03-30T14:33:03.738123,197.19,478.65,230.9,252.16,unhealthy
3,2025-03-30T14:33:04.738620,207.08,181.78,140.61,217.89,unhealthy
3,2025-03-30T14:33:05.739109,249.81,275.06,70.41,247.06,unhealthy
3,2025-03-30T14:33:06.740016,146.74,183.41,186.06,359.77,unhealthy
3,2025-03-30T14:33:07.740933,12.64,425.07,60.85,320.4,unhealthy
3,2025-03-30T14:33:08.741368,232.92,370.53,69.56,337.45,unhealthy
3,2025-03-30T14:33:09.742134,153.7,119.83,227.77,251.83,unhealthy
3,2025-03-30T14:33:10.742497,84.97,367.94,237.65,310.44,unhealthy
3,2025-03-30T14:33:11.743383,184.0,425.7,160.64,249.92,unhealthy
3,2025-03-30T14:33:12.743716,198.1,302.15,298.9,216.12,unhealthy
3,2025-03-30T14:33:13.744175,184.46,56.85,30.97,114.17,moderate
3,2025-03-30T14:33:14.744549,93.98,229.37,234.99,34.69,unhealthy
3,2025-03-30T14:33:15.745735,117.08,35.27,128.81,185.29,unhealthy
3,2025-03-30T14:33:16.746440,27.0,21.08,87.35,277.09,moderate
3,2025-03-30T14:33:17.747192,63.08,474.81,223.05,251.91,unhealthy
3,2025-03-30T14:33:18.747836,65.07,164.43,298.7,399.08,unhealthy
3,2025-03-30T14:33:19.748491,2.45,37.0,8.05,368.79,moderate
3,2025-03-30T14:33:20.749012,127.29,254.51,265.84,265.41,unhealthy
3,2025-03-30T14:33:21.749920,82.38,319.66,19.87,443.98,unhealthy
3,2025-03-30T14:33:22.750503,243.08,109.53,154.17,468.87,unhealthy
3,2025-03-30T14:33:23.751238,140.88,118.11,221.44,190.07,unhealthy
3,2025-03-30T14:33:24.752080,146.0,430.41,56.88,398.09,unhealthy
3,2025-03-30T14:33:25.752580,38.26,231.73,163.24,250.01,unhealthy
3,2025-03-30T14:33:26.753029,53.37,434.09,203.72,458.77,unhealthy
3,2025-03-30T14:33:27.753627,228.9,466.99,174.98,167.24,unhealthy
3,2025-03-30T14:33:28.754561,111.49,218.15,133.21,249.05,unhealthy
3,2025-03-30T14:33:29.755068,66.8,257.37,8.29,250.35,unhealthy
3,2025-03-30T14:33:30.755998,190.33,195.2,265.12,386.53,unhealthy
3,2025-03-30T14:33:31.756716,176.42,106.94,288.84,254.0,unhealthy
3,2025-03-30T14:33:32.757068,218.96,416.23,141.02,249.3,unhealthy
3,2025-03-30T14:33:33.757821,87.53,489.74,274.92,258.21,unhealthy
3,2025-03-30T14:33:34.758269,81.92,471.92,67.88,429.56,unhealthy
3,2025-03-30T14:33:35.758983,206.67,305.76,66.37,246.93,unhealthy
3,2025-03-30T14:33:36.759525,161.25,346.41,77.35,208.4,unhealthy
3,2025-03-30T14:33:37.760206,153.61,335.75,251.79,340.55,unhealthy
3,2025-03-30T14:33:38.760943,198.06,197.09,197.16,243.58,unhealthy
3,2025-03-30T14:33:39.761624,111.59,108.66,240.59,386.54,unhealthy
3,2025-03-30T14:33:40.762526,23.35,72.69,52.69,246.49,good
3,2025-03-30T14:33:41.763301,183.81,136.24,260.14,253.09,unhealthy
3,2025-03-30T14:33:42.763851,162.1,21.28,142.74,249.36,unhealthy
3,2025-03-30T14:33:43.764476,218.62,32.75,16.94,245.36,moderate
3,2025-03-30T14:33:44.765025,171.14,198.82,287.02,390.04,unhealthy
3,2025-03-30T14:33:45.765757,35.18,46.32,81.31,109.59,good
3,2025-03-30T14:33:46.766707,245.1,133.18,70.04,13.61,moderate
3,2025-03-30T14:33:47.767465,207.27,310.92,140.82,178.21,unhealthy
3,2025-03-30T14:33:48.768350,197.46,233.04,170.12,6.91,unhealthy
3,2025-03-30T14:33:49.768840,177.52,30.14,214.87,489.84,unhealthy
3,2025-03-30T14:33:50.769318,38.78,77.52,111.36,479.68,unhealthy
3,2025-03-30T14:33:51.769967,147.35,176.75,3.19,244.92,unhealthy
3,2025-03-30T14:33:52.770715,122.04,172.93,156.16,65.78,unhealthy
3,2025-03-30T14:33:53.771228,212.57,327.91,213.5,56.94,unhealthy
3,2025-03-30T14:33:54.771652,134.45,419.89,193.48,140.44,unhealthy
3,2025-03-30T14:33:55.772530,190.0,307.13,173.52,104.79,unhealthy
3,2025-03-30T14:33:56.773428,192.39,104.97,183.77,47.57,unhealthy
3,2025-03-30T14:33:57.773906,90.03,478.39,188.44,402.8,unhealthy
3,2025-03-30T14:33:58.774240,231.61,151.86,252.56,457.56,unhealthy
3,2025-03-30T14:33:59.775236,109.93,135.09,50.61,13.82,moderate
3,2025-03-30T14:34:00.775813,112.66,283.5,145.52,249.44,unhealthy
3,2025-03-30T14:34:01.776446,18.22,439.43,110.58,211.91,unhealthy
3,2025-03-30T14:34:02.776907,226.3,387.28,219.35,251.79,unhealthy
3,2025-03-30T14:34:03.777202,28.52,258.19,256.13,332.61,unhealthy
3,2025-03-30T14:34:04.777905,155.92,290.66,138.02,220.1,unhealthy
3,2025-03-30T14:34:05.778606,107.91,289.94,297.63,170.45,unhealthy
3,2025-03-30T14:34:06.779212,144.25,281.95,37.0,283.83,unhealthy
3,2025-03-30T14:34:07.779583,162.47,188.23,52.21,15.26,unhealthy
3,2025-03-30T14:34:08.779935,139.2,227.53,273.54,169.03,unhealthy
3,2025-03-30T14:34:09.780346,87.71,232.68,232.38,284.62,unhealthy
3,2025-03-30T14:34:10.780644,166.02,333.66,112.4,182.48,unhealthy
3,2025-03-30T14:34:11.781144,115.36,404.84,23.55,253.4,unhealthy
3,2025-03-30T14:34:12.781839,149.8,319.95,87.39,151.62,unhealthy
3,2025-03-30T14:34:13.782384,56.57,40.78,26.91,471.43,moderate
3,2025-03-30T14:34:14.782756,226.2,327.91,272.55,186.7,unhealthy
3,2025-03-30T14:34:15.783627,129.99,9.08,124.96,248.79,unhealthy
3,2025-03-30T14:34:16.784116,193.32,65.53,226.78,90.73,unhealthy
3,2025-03-30T14:34:17.784632,127.78,177.91,159.92,480.2,unhealthy
3,2025-03-30T14:34:18.785259,107.51,251.13,203.89,251.3,unhealthy
3,2025-03-30T14:34:19.786000,118.34,51.93,282.24,253.79,unhealthy
3,2025-03-30T14:34:20.786543,136.83,296.54,164.4,102.45,unhealthy
3,2025-03-30T14:34:21.786832,59.09,88.54,44.24,208.79,moderate
3,2025-03-30T14:34:22.787216,47.87,130.77,230.83,47.01,moderate
3,2025-03-30T14:34:23.787486,170.04,134.13,267.39,230.72,unhealthy
3,2025-03-30T14:34:24.788344,150.33,257.51,170.55,262.96,unhealthy
3,2025-03-30T14:34:25.788804,103.86,101.28,224.43,279.56,unhealthy
3,2025-03-30T14:34:26.789352,25.76,473.59,138.26,63.7,unhealthy
3,2025-03-30T14:34:27.790185,8.58,108.69,117.68,331.15,unhealthy
3,2025-03-30T14:34:28.791182,108.11,467.04,270.32,330.56,unhealthy
3,2025-03-30T14:34:29.791931,235.15,269.21,5.83,482.04,unhealthy
3,2025-03-30T14:34:30.792744,171.63,238.35,100.65,261.28,unhealthy
3,2025-03-30T14:34:31.793227,170.16,297.86,42.46,477.1,unhealthy
3,2025-03-30T14:34:32.793911,28.8,376.23,279.79,280.49,unhealthy
3,2025-03-30T14:34:33.794628,171.85,238.74,48.63,420.21,unhealthy
3,2025-03-30T14:34:34.795239,129.13,257.37,285.55,1.82,unhealthy
3,2025-03-30T14:34:35.796062,37.92,489.02,15.39,245.31,moderate
3,2025-03-30T14:34:36.796294,111.53,352.96,280.86,253.74,unhealthy
3,2025-03-30T14:34:37.797032,188.09,386.18,160.93,326.04,unhealthy
3,2025-03-30T14:34:38.797748,211.38,101.36,76.64,247.26,moderate
3,2025-03-30T14:34:39.798137,222.7,97.71,104.67,2.73,unhealthy
3,2025-03-30T14:34:40.798744,109.22,299.32,253.0,426.06,unhealthy
3,2025-03-30T14:34:41.799442,168.76,288.74,288.39,165.28,unhealthy
3,2025-03-30T14:34:42.800541,104.7,20.98,129.47,125.24,unhealthy
3,2025-03-30T14:34:43.801145,240.87,321.13,204.28,14.53,unhealthy
3,2025-03-30T14:34:44.801669,166.69,48.96,87.98,165.64,moderate
3,2025-03-30T14:34:45.802208,139.58,111.56,111.65,31.27,unhealthy
3,2025-03-30T14:34:46.802743,221.68,228.16,281.43,423.19,unhealthy
3,2025-03-30T14:34:47.803044,47.06,79.85,274.38,61.4,moderate
3,2025-03-30T14:34:48.803472,97.78,185.91,200.39,66.08,unhealthy
3,2025-03-30T14:34:49.804605,217.56,82.48,244.9,32.55,unhealthy
3,2025-03-30T14:34:50.805018,2.4,172.7,193.8,461.34,unhealthy
3,2025-03-30T14:34:51.805811,63.56,212.27,39.65,378.81,unhealthy
3,2025-03-30T14:34:52.806272,68.03,68.62,225.83,252.0,moderate
3,2025-03-30T14:34:53.807081,127.09,48.73,213.34,17.45,unhealthy
3,2025-03-30T14:34:54.807951,106.71,171.89,186.75,117.67,unhealthy
3,2025-03-30T14:34:55.808569,102.49,272.48,183.62,136.98,unhealthy
3,2025-03-30T14:34:56.809234,95.28,91.48,101.01,424.98,unhealthy
3,2025-03-30T14:34:57.810122,5.65,384.32,67.29,270.93,unhealthy
3,2025-03-30T14:34:58.810414,196.41,476.07,31.29,297.02,unhealthy
3,2025-03-30T14:34:59.811043,163.21,208.36,72.96,217.59,unhealthy
3,2025-03-30T14:35:00.811331,14.08,377.22,73.43,14.94,moderate
3,2025-03-30T14:35:01.812067,221.24,249.51,80.36,247.37,unhealthy
3,2025-03-30T14:35:02.812967,87.56,111.62,64.09,289.76,moderate
3,2025-03-30T14:35:03.813882,130.35,344.5,183.8,54.05,unhealthy
3,2025-03-30T14:35:04.814226,114.19,416.48,165.53,438.72,unhealthy
3,2025-03-30T14:35:05.815205,33.97,289.42,79.78,176.0,moderate
3,2025-03-30T14:35:06.816770,32.63,438.27,250.37,6.3,unhealthy
3,2025-03-30T14:35:07.817208,1.61,363.27,26.94,290.3,unhealthy
3,2025-03-30T14:35:08.817874,153.29,452.81,185.03,325.79,unhealthy
3,2025-03-30T14:35:09.818815,220.29,67.25,80.73,174.44,moderate
3,2025-03-30T14:35:10.820104,141.02,335.38,193.51,41.09,unhealthy
3,2025-03-30T14:35:11.820726,54.17,444.45,151.05,147.77,unhealthy
3,2025-03-30T14:35:12.821366,138.08,424.84,106.72,248.21,unhealthy
3,2025-03-30T14:35:13.821944,119.91,11.5,283.57,85.73,unhealthy
3,2025-03-30T14:35:14.822585,186.02,136.79,105.45,250.87,unhealthy
3,2025-03-30T14:35:15.823001,130.93,191.71,225.9,252.0,unhealthy
3,2025-03-30T14:35:16.823562,249.05,417.24,224.33,288.0,unhealthy
3,2025-03-30T14:35:17.824565,171.58,400.94,4.01,202.05,unhealthy
3,2025-03-30T14:35:18.825018,59.73,13.05,154.87,139.19,moderate
3,2025-03-30T14:35:19.825588,75.47,166.41,44.87,333.47,unhealthy
3,2025-03-30T14:35:20.826072,203.19,67.64,174.04,299.07,unhealthy
3,2025-03-30T14:35:21.826624,208.79,7.13,273.31,253.5,unhealthy
3,2025-03-30T14:35:22.827212,126.08,200.56,145.45,285.34,unhealthy
3,2025-03-30T14:35:23.828090,33.19,250.29,68.54,2.17,moderate
3,2025-03-30T14:35:24.828491,183.07,111.04,242.19,447.25,unhealthy
3,2025-03-30T14:35:25.829040,56.0,53.68,201.55,81.68,moderate
3,2025-03-30T14:35:26.829637,97.76,289.37,204.0,10.2,unhealthy
3,2025-03-30T14:35:27.830588,46.12,194.79,83.43,389.71,unhealthy
3,2025-03-30T14:35:28.831053,64.95,84.1,23.45,411.9,moderate
3,2025-03-30T14:35:29.831734,38.59,207.38,109.28,299.0,unhealthy
3,2025-03-30T14:35:30.832625,190.35,63.13,75.22,18.8,moderate
3,2025-03-30T14:35:31.833540,106.03,294.1,83.42,241.11,unhealthy
3,2025-03-30T14:35:32.834362,229.42,161.15,27.19,225.09,unhealthy
3,2025-03-30T14:35:33.834952,173.98,330.84,134.01,249.08,unhealthy
3,2025-03-30T14:35:34.835423,70.99,391.61,221.65,349.34,unhealthy
3,2025-03-30T14:35:35.835714,76.05,406.11,282.81,253.81,unhealthy
3,2025-03-30T14:35:36.836573,42.43,211.87,266.1,139.04,unhealthy
3,2025-03-30T14:35:37.837125,45.14,93.49,6.36,354.06,moderate
3,2025-03-30T14:35:38.837650,162.12,223.57,62.75,396.4,unhealthy
3,2025-03-30T14:35:39.838306,218.12,242.29,257.34,326.18,unhealthy
